,time,EWardWind,NWardWind,WindSpd
0,2021-08-25 00:00:00,-0.9763240814208984,2.0883731842041016,2.3053224086761475
1,2021-08-25 01:00:00,-1.5576095581054688,1.8333148956298828,2.40565824508667
2,2021-08-25 02:00:00,-0.485198974609375,2.367959976196289,2.4171578884124756
3,2021-08-25 03:00:00,-0.26210784912109375,1.6749916076660156,1.6953753232955933
4,2021-08-25 04:00:00,0.03925895690917969,1.3823776245117188,1.3829350471496582
5,2021-08-25 05:00:00,0.9596958160400391,1.2905254364013672,1.6082512140274048
6,2021-08-25 06:00:00,1.847574234008789,0.9781932830810547,2.090548515319824
7,2021-08-25 07:00:00,2.0928497314453125,5.463808059692383,5.850916385650635
8,2021-08-25 08:00:00,4.826995849609375,-1.4082450866699219,5.028224468231201
9,2021-08-25 09:00:00,0.7187690734863281,-1.4747600555419922,1.64059317111969
10,2021-08-25 10:00:00,-0.2974395751953125,0.5626592636108398,0.6364399194717407
11,2021-08-25 11:00:00,0.6172218322753906,1.072427749633789,1.2373616695404053
12,2021-08-25 12:00:00,0.2300739288330078,0.21899986267089844,0.31763967871665955
13,2021-08-25 13:00:00,-0.6104984283447266,0.35004615783691406,0.7037333250045776
14,2021-08-25 14:00:00,-4.62242317199707,4.730466842651367,6.613933563232422
15,2021-08-25 15:00:00,4.1283721923828125,2.7585983276367188,4.965211391448975
16,2021-08-25 16:00:00,3.394195556640625,0.470306396484375,3.426624059677124
17,2021-08-25 17:00:00,-0.9311504364013672,1.8825912475585938,2.100283622741699
18,2021-08-25 18:00:00,-6.354940414428711,-3.9813480377197266,7.499093532562256
19,2021-08-25 19:00:00,0.6121234893798828,13.273223876953125,13.287330627441406
20,2021-08-25 20:00:00,-1.4240894317626953,3.9486007690429688,4.197556018829346
21,2021-08-25 21:00:00,-2.3067378997802734,2.5206451416015625,3.4168248176574707
22,2021-08-25 22:00:00,-2.5237808227539062,4.271936416625977,4.961744785308838
23,2021-08-25 23:00:00,-4.313144683837891,3.7307662963867188,5.702792167663574
24,2021-08-26 00:00:00,-3.228281021118164,3.386289596557617,4.678542137145996
25,2021-08-26 01:00:00,-3.749868392944336,5.039752960205078,6.281769275665283
26,2021-08-26 02:00:00,-3.655183792114258,4.92851448059082,6.136010646820068
27,2021-08-26 03:00:00,-3.0926475524902344,4.798099517822266,5.70843505859375
28,2021-08-26 04:00:00,-3.4678192138671875,5.290746688842773,6.3259596824646
29,2021-08-26 05:00:00,-4.695241928100586,4.608486175537109,6.579015254974365
30,2021-08-26 06:00:00,-4.103054046630859,3.780864715576172,5.57942533493042
31,2021-08-26 07:00:00,-3.2655906677246094,3.3672714233398438,4.690692901611328
32,2021-08-26 08:00:00,-3.9731082916259766,3.8098058700561523,5.5045623779296875
33,2021-08-26 09:00:00,-4.198266983032227,3.344877243041992,5.367834568023682
34,2021-08-26 10:00:00,-3.135099411010742,3.5871448516845703,4.764080047607422
35,2021-08-26 11:00:00,-6.271657943725586,3.04302978515625,6.970920085906982
36,2021-08-26 12:00:00,-7.355218887329102,4.3745880126953125,8.557818412780762
37,2021-08-26 13:00:00,-8.629531860351562,2.555858612060547,9.000068664550781
38,2021-08-26 14:00:00,-8.025774002075195,2.7750301361083984,8.491986274719238
39,2021-08-26 15:00:00,-7.518798828125,1.4550056457519531,7.65828800201416
40,2021-08-26 16:00:00,-7.384153366088867,-0.19926166534423828,7.386841297149658
41,2021-08-26 17:00:00,-7.527996063232422,-1.6572418212890625,7.708253383636475
42,2021-08-26 18:00:00,-8.157463073730469,-1.393280029296875,8.275592803955078
43,2021-08-26 19:00:00,-8.310903549194336,-0.9417610168457031,8.364091873168945
44,2021-08-26 20:00:00,-8.421331405639648,-0.36066627502441406,8.429051399230957
45,2021-08-26 21:00:00,-8.277957916259766,-1.5276679992675781,8.417740821838379
46,2021-08-26 22:00:00,-9.143863677978516,-1.4625816345214844,9.260096549987793
47,2021-08-26 23:00:00,-8.729532241821289,-1.4302558898925781,8.84592342376709
48,2021-08-27 00:00:00,-8.637596130371094,-1.7979602813720703,8.822739601135254
49,2021-08-27 01:00:00,-8.446210861206055,0.8763866424560547,8.491556167602539
50,2021-08-27 02:00:00,-7.664251327514648,0.1309032440185547,7.665369510650635
51,2021-08-27 03:00:00,-7.551237106323242,-0.9725322723388672,7.6136064529418945
52,2021-08-27 04:00:00,-10.251798629760742,-1.1702766418457031,10.318377494812012
53,2021-08-27 05:00:00,-8.926284790039062,-0.8948383331298828,8.971025466918945
54,2021-08-27 06:00:00,-6.929727554321289,-4.432003974914551,8.225799560546875
55,2021-08-27 07:00:00,-12.33782958984375,-4.538242340087891,13.146014213562012
56,2021-08-27 08:00:00,-6.280332565307617,0.15285682678222656,6.282192707061768
57,2021-08-27 09:00:00,-0.7065181732177734,5.616987228393555,5.6612467765808105
58,2021-08-27 10:00:00,-4.693071365356445,2.512582778930664,5.3233442306518555
59,2021-08-27 11:00:00,-5.812944412231445,4.461284637451172,7.327577114105225
60,2021-08-27 12:00:00,-12.836725234985352,4.330757141113281,13.547581672668457
61,2021-08-27 13:00:00,-10.559362411499023,3.636068344116211,11.167860984802246
62,2021-08-27 14:00:00,-5.694528579711914,8.419441223144531,10.16438102722168
63,2021-08-27 15:00:00,-4.769603729248047,9.050357818603516,10.230254173278809
64,2021-08-27 16:00:00,-10.02284049987793,5.077009201049805,11.23536205291748
65,2021-08-27 17:00:00,-7.935396194458008,3.2758560180664062,8.584972381591797
66,2021-08-27 18:00:00,-7.015071868896484,3.702301025390625,7.932103633880615
67,2021-08-27 19:00:00,-9.263971328735352,2.334381103515625,9.553559303283691
68,2021-08-27 20:00:00,-7.666423797607422,2.7394580841064453,8.141172409057617
69,2021-08-27 21:00:00,-8.116775512695312,1.4533729553222656,8.245867729187012
70,2021-08-27 22:00:00,-8.275810241699219,0.7757759094238281,8.312091827392578
71,2021-08-27 23:00:00,-8.277868270874023,0.51483154296875,8.293862342834473
72,2021-08-28 00:00:00,-7.917181015014648,1.6237239837646484,8.081969261169434
73,2021-08-28 01:00:00,-7.481172561645508,-1.3987197875976562,7.610805034637451
74,2021-08-28 02:00:00,-8.65403938293457,2.043781280517578,8.892099380493164
75,2021-08-28 03:00:00,-7.577425003051758,1.5119991302490234,7.726804733276367
76,2021-08-28 04:00:00,-7.278528213500977,1.420186996459961,7.415787696838379
77,2021-08-28 05:00:00,-6.709474563598633,0.4598388671875,6.725214004516602
78,2021-08-28 06:00:00,-7.231777191162109,-0.6447715759277344,7.260463714599609
79,2021-08-28 07:00:00,-8.320013046264648,-0.23437118530273438,8.32331371307373
80,2021-08-28 08:00:00,-6.849222183227539,1.0334186553955078,6.926745414733887
81,2021-08-28 09:00:00,-8.042932510375977,0.06549644470214844,8.043198585510254
82,2021-08-28 10:00:00,-8.357536315917969,-0.6097526550292969,8.37975025177002
83,2021-08-28 11:00:00,-6.053646087646484,-0.058261871337890625,6.053926467895508
84,2021-08-28 12:00:00,-8.434064865112305,-1.1567764282226562,8.51302433013916
85,2021-08-28 13:00:00,-9.154159545898438,1.9137516021728516,9.352063179016113
86,2021-08-28 14:00:00,-9.204095840454102,2.9726181030273438,9.672220230102539
87,2021-08-28 15:00:00,-6.040212631225586,2.9533042907714844,6.7235541343688965
88,2021-08-28 16:00:00,-6.926393508911133,4.088741302490234,8.043179512023926
89,2021-08-28 17:00:00,-6.354547500610352,3.1450881958007812,7.090264797210693
90,2021-08-28 18:00:00,-6.583015441894531,3.044675827026367,7.25300931930542
91,2021-08-28 19:00:00,-8.053417205810547,0.7999382019042969,8.093048095703125
92,2021-08-28 20:00:00,-7.913078308105469,1.1597137451171875,7.9976091384887695
93,2021-08-28 21:00:00,-7.8556976318359375,0.71771240234375,7.888415336608887
94,2021-08-28 22:00:00,-8.697786331176758,-1.639394760131836,8.850937843322754
95,2021-08-28 23:00:00,-10.05463981628418,-2.2999839782714844,10.31434440612793
96,2021-08-29 00:00:00,-18.426851272583008,6.016141891479492,19.38408660888672
97,2021-08-29 01:00:00,-11.95187759399414,-2.619718551635742,12.235616683959961
98,2021-08-29 02:00:00,-12.181743621826172,-6.852590560913086,13.976868629455566
99,2021-08-29 03:00:00,-14.31795883178711,-9.599321365356445,17.238065719604492
100,2021-08-29 04:00:00,-16.290843963623047,-4.955724716186523,17.027942657470703
101,2021-08-29 05:00:00,-18.247303009033203,-1.0945625305175781,18.280101776123047
102,2021-08-29 06:00:00,-18.507225036621094,-2.3627052307128906,18.65743064880371
103,2021-08-29 07:00:00,-16.68857192993164,1.5356121063232422,16.75907325744629
104,2021-08-29 08:00:00,-16.4197998046875,6.78333854675293,17.76579475402832
105,2021-08-29 09:00:00,-20.210430145263672,12.247514724731445,23.631824493408203
106,2021-08-29 10:00:00,-18.179668426513672,13.049798965454102,22.378507614135742
107,2021-08-29 11:00:00,-15.892902374267578,16.108455657958984,22.628889083862305
108,2021-08-29 12:00:00,-16.24039077758789,15.592033386230469,22.513591766357422
109,2021-08-29 13:00:00,-13.56386947631836,14.045673370361328,19.525867462158203
110,2021-08-29 14:00:00,-14.242500305175781,15.91445541381836,21.356935501098633
111,2021-08-29 15:00:00,-6.813785552978516,16.97344207763672,18.290035247802734
112,2021-08-29 16:00:00,-5.621002197265625,14.370258331298828,15.430488586425781
113,2021-08-29 17:00:00,-7.426692962646484,16.16669464111328,17.79094696044922
114,2021-08-29 18:00:00,-8.349639892578125,15.939882278442383,17.994340896606445
115,2021-08-29 19:00:00,-1.7444419860839844,18.726285934448242,18.807361602783203
116,2021-08-29 20:00:00,-6.731439590454102,17.028188705444336,18.3104190826416
117,2021-08-29 21:00:00,-5.876354217529297,16.073713302612305,17.114198684692383
118,2021-08-29 22:00:00,-3.843740463256836,16.387189865112305,16.83194351196289
119,2021-08-29 23:00:00,-3.850248336791992,15.833330154418945,16.29474639892578
120,2021-08-30 00:00:00,2.497335433959961,13.231643676757812,13.465254783630371
121,2021-08-30 01:00:00,-2.7968368530273438,17.75051498413086,17.96950340270996
122,2021-08-30 02:00:00,-4.580499649047852,15.099039077758789,15.778528213500977
123,2021-08-30 03:00:00,-4.515180587768555,14.647871017456055,15.327980041503906
124,2021-08-30 04:00:00,-3.0717716217041016,13.854896545410156,14.191333770751953
125,2021-08-30 05:00:00,-2.6443729400634766,13.963499069213867,14.211686134338379
126,2021-08-30 06:00:00,-2.7097015380859375,15.240161895751953,15.479179382324219
127,2021-08-30 07:00:00,-1.4659910202026367,14.324211120605469,14.399033546447754
128,2021-08-30 08:00:00,-2.3411693572998047,14.388189315795898,14.57741641998291
129,2021-08-30 09:00:00,-0.9848346710205078,14.275970458984375,14.30989933013916
130,2021-08-30 10:00:00,1.7097301483154297,16.76502227783203,16.851978302001953
131,2021-08-30 11:00:00,0.7332916259765625,13.510503768920898,13.530388832092285
132,2021-08-30 12:00:00,-1.4959793090820312,13.327898025512695,13.411592483520508
133,2021-08-30 13:00:00,-1.1712713241577148,12.841947555541992,12.895251274108887
134,2021-08-30 14:00:00,2.2110595703125,12.691146850585938,12.882312774658203
135,2021-08-30 15:00:00,3.915032386779785,15.7840576171875,16.262348175048828
136,2021-08-30 16:00:00,0.13497447967529297,15.364757537841797,15.365349769592285
137,2021-08-30 17:00:00,1.8411102294921875,9.290458679199219,9.47113037109375
138,2021-08-30 18:00:00,2.4264001846313477,12.21575927734375,12.454404830932617
139,2021-08-30 19:00:00,11.239370346069336,11.392313003540039,16.003381729125977
140,2021-08-30 20:00:00,4.071453094482422,9.660102844238281,10.483049392700195
141,2021-08-30 21:00:00,8.533649444580078,9.221084594726562,12.563899993896484
142,2021-08-30 22:00:00,9.240072250366211,12.687307357788086,15.695436477661133
143,2021-08-30 23:00:00,1.9174022674560547,12.329246520996094,12.477450370788574
144,2021-08-31 00:00:00,5.304628372192383,13.078731536865234,14.113551139831543
145,2021-08-31 01:00:00,2.2476425170898438,12.762838363647461,12.959240913391113
146,2021-08-31 02:00:00,-0.7922763824462891,14.20567512512207,14.227750778198242
147,2021-08-31 03:00:00,3.389913558959961,13.086950302124023,13.518867492675781
148,2021-08-31 04:00:00,3.539602279663086,12.26092529296875,12.761625289916992
149,2021-08-31 05:00:00,5.350522994995117,11.734867095947266,12.897100448608398
150,2021-08-31 06:00:00,4.383909225463867,12.888982772827148,13.614130020141602
151,2021-08-31 07:00:00,5.585493087768555,12.364522933959961,13.567577362060547
152,2021-08-31 08:00:00,6.28558349609375,11.25381088256836,12.890183448791504
153,2021-08-31 09:00:00,6.874814987182617,10.999813079833984,12.971467018127441
154,2021-08-31 10:00:00,7.959323883056641,12.601247787475586,14.904438018798828
155,2021-08-31 11:00:00,8.028736114501953,10.934471130371094,13.565516471862793
156,2021-08-31 12:00:00,10.199799537658691,11.780963897705078,15.582907676696777
157,2021-08-31 13:00:00,12.892026901245117,12.873092651367188,18.21869659423828
158,2021-08-31 14:00:00,8.07188606262207,4.768861770629883,9.375360488891602
159,2021-08-31 15:00:00,12.177135467529297,7.48194694519043,14.292031288146973
160,2021-08-31 16:00:00,11.23727035522461,8.06723403930664,13.83316707611084
161,2021-08-31 17:00:00,9.071540832519531,8.864208221435547,12.683337211608887
162,2021-08-31 18:00:00,9.846467971801758,6.5462493896484375,11.82397174835205
163,2021-08-31 19:00:00,10.226356506347656,7.39463996887207,12.619789123535156
164,2021-08-31 20:00:00,9.061010360717773,6.484569549560547,11.14233112335205
165,2021-08-31 21:00:00,7.241554260253906,5.256067276000977,8.947979927062988
166,2021-08-31 22:00:00,7.356010437011719,7.444362640380859,10.465630531311035
167,2021-08-31 23:00:00,13.796077728271484,1.780477523803711,13.910494804382324
168,2021-09-01 00:00:00,6.74288272857666,2.392284393310547,7.154683589935303
169,2021-09-01 01:00:00,4.767271995544434,5.986965179443359,7.653145790100098
170,2021-09-01 02:00:00,5.783134460449219,5.085857391357422,7.701336860656738
171,2021-09-01 03:00:00,6.433453559875488,4.919166564941406,8.098612785339355
172,2021-09-01 04:00:00,6.761999130249023,5.015384674072266,8.418950080871582
173,2021-09-01 05:00:00,7.204646110534668,4.286884307861328,8.383573532104492
174,2021-09-01 06:00:00,7.194761276245117,3.6878490447998047,8.084851264953613
175,2021-09-01 07:00:00,6.686013221740723,4.366422653198242,7.985513210296631
176,2021-09-01 08:00:00,6.376840591430664,3.2714595794677734,7.167046070098877
177,2021-09-01 09:00:00,7.206323623657227,3.7343311309814453,8.116422653198242
178,2021-09-01 10:00:00,6.624820709228516,3.6981639862060547,7.5871381759643555
179,2021-09-01 11:00:00,7.059541702270508,0.8865489959716797,7.114991188049316
180,2021-09-01 12:00:00,2.241579055786133,2.8125553131103516,3.596546173095703
181,2021-09-01 13:00:00,5.1945953369140625,3.17706298828125,6.0891337394714355
182,2021-09-01 14:00:00,2.008289337158203,8.528457641601562,8.761724472045898
183,2021-09-01 15:00:00,3.9765396118164062,-2.8734798431396484,4.906093597412109
184,2021-09-01 16:00:00,3.1097183227539062,6.722110748291016,7.406558990478516
185,2021-09-01 17:00:00,8.526211738586426,4.1683197021484375,9.490583419799805
186,2021-09-01 18:00:00,6.177186012268066,0.3447990417480469,6.186801433563232
187,2021-09-01 19:00:00,5.925564765930176,3.7455368041992188,7.010089874267578
188,2021-09-01 20:00:00,7.4899444580078125,1.9756793975830078,7.746133327484131
189,2021-09-01 21:00:00,6.773954391479492,1.91033935546875,7.038171291351318
190,2021-09-01 22:00:00,5.986888885498047,2.9287033081054688,6.664844036102295
191,2021-09-01 23:00:00,5.354808807373047,4.855005264282227,7.228074073791504
192,2021-09-02 00:00:00,6.516754150390625,5.483301162719727,8.516729354858398
193,2021-09-02 01:00:00,4.513948440551758,4.04399299621582,6.060495853424072
194,2021-09-02 02:00:00,5.601654052734375,3.7165966033935547,6.722471237182617
195,2021-09-02 03:00:00,5.51054573059082,3.2010154724121094,6.372802734375
196,2021-09-02 04:00:00,6.109760284423828,2.5880470275878906,6.63529634475708
197,2021-09-02 05:00:00,7.056464195251465,0.39046287536621094,7.067258834838867
198,2021-09-02 06:00:00,6.886758804321289,-1.057332992553711,6.9674530029296875
199,2021-09-02 07:00:00,6.447139739990234,-0.4545936584472656,6.463146209716797
200,2021-09-02 08:00:00,5.821577072143555,0.18203163146972656,5.8244218826293945
201,2021-09-02 09:00:00,6.137237548828125,0.7797641754150391,6.186575412750244
202,2021-09-02 10:00:00,6.139341354370117,-1.012807846069336,6.2223219871521
203,2021-09-02 11:00:00,5.598909378051758,0.09026336669921875,5.599637031555176
204,2021-09-02 12:00:00,5.931312561035156,-1.2472991943359375,6.061041831970215
205,2021-09-02 13:00:00,5.6277618408203125,-1.926229476928711,5.948282718658447
206,2021-09-02 14:00:00,5.523479461669922,-3.2005558013916016,6.383759021759033
207,2021-09-02 15:00:00,4.752634048461914,-4.068868637084961,6.2564544677734375
208,2021-09-02 16:00:00,3.5728988647460938,-3.3303699493408203,4.884359836578369
209,2021-09-02 17:00:00,3.6410999298095703,-2.194662094116211,4.251370429992676
210,2021-09-02 18:00:00,4.002691268920898,-0.6493759155273438,4.055025100708008
211,2021-09-02 19:00:00,3.380777359008789,0.2370624542236328,3.3890786170959473
212,2021-09-02 20:00:00,5.234535217285156,0.3582496643066406,5.246779918670654
213,2021-09-02 21:00:00,5.256322860717773,1.8075122833251953,5.558419704437256
214,2021-09-02 22:00:00,5.015054702758789,0.8907432556152344,5.0935444831848145
215,2021-09-02 23:00:00,5.149990081787109,-0.26515960693359375,5.156811714172363
216,2021-09-03 00:00:00,4.0818939208984375,1.1678810119628906,4.245680809020996
217,2021-09-03 01:00:00,4.163677215576172,1.4224281311035156,4.399944305419922
218,2021-09-03 02:00:00,4.707538604736328,-0.2932243347167969,4.7166619300842285
219,2021-09-03 03:00:00,4.570323944091797,-1.107666015625,4.702635765075684
220,2021-09-03 04:00:00,4.329089164733887,-0.5526142120361328,4.364217281341553
221,2021-09-03 05:00:00,4.652097702026367,-1.6949310302734375,4.951242923736572
222,2021-09-03 06:00:00,3.925840377807617,-2.5726242065429688,4.693678855895996
223,2021-09-03 07:00:00,3.9867305755615234,-1.7049694061279297,4.336005210876465
224,2021-09-03 08:00:00,2.4830846786499023,-2.069873809814453,3.232659339904785
225,2021-09-03 09:00:00,3.1317386627197266,-0.9992160797119141,3.2872815132141113
226,2021-09-03 10:00:00,3.4770278930664062,-0.5666942596435547,3.5229058265686035
227,2021-09-03 11:00:00,4.156038284301758,-1.0270977020263672,4.281072616577148
228,2021-09-03 12:00:00,3.4808883666992188,-1.5117473602294922,3.794991970062256
229,2021-09-03 13:00:00,2.496448516845703,-2.043994903564453,3.2264795303344727
230,2021-09-03 14:00:00,1.3544111251831055,-2.338663101196289,2.702549695968628
231,2021-09-03 15:00:00,1.6399250030517578,-1.6443519592285156,2.3223366737365723
232,2021-09-03 16:00:00,0.9634838104248047,-1.097066879272461,1.4600878953933716
233,2021-09-03 17:00:00,0.5124950408935547,-0.7201099395751953,0.8838605880737305
234,2021-09-03 18:00:00,0.04761505126953125,-0.45574951171875,0.45823007822036743
235,2021-09-03 19:00:00,0.043292999267578125,-1.011880874633789,1.0128066539764404
236,2021-09-03 20:00:00,-0.45496559143066406,-1.4213638305664062,1.4924036264419556
237,2021-09-03 21:00:00,-0.4667472839355469,-2.1015262603759766,2.1527345180511475
238,2021-09-03 22:00:00,-0.6874675750732422,-2.1501998901367188,2.2574257850646973
239,2021-09-03 23:00:00,-0.7454185485839844,-1.6738700866699219,1.8323454856872559
240,2021-09-04 00:00:00,-0.4468555450439453,-1.582509994506836,1.6443897485733032
241,2021-09-04 01:00:00,-0.5144062042236328,-3.113957405090332,3.1561598777770996
242,2021-09-04 02:00:00,-1.2051753997802734,-2.7226638793945312,2.977473020553589
243,2021-09-04 03:00:00,-1.6479225158691406,-1.8517723083496094,2.4788525104522705
244,2021-09-04 04:00:00,-2.0723609924316406,-1.8069381713867188,2.7494919300079346
245,2021-09-04 05:00:00,-2.83709716796875,-1.1714839935302734,3.0694453716278076
246,2021-09-04 06:00:00,-2.422231674194336,-0.1858081817626953,2.4293477535247803
247,2021-09-04 07:00:00,-1.8384513854980469,-0.1565704345703125,1.8451064825057983
248,2021-09-04 08:00:00,-2.0947656631469727,-0.45749855041503906,2.1441426277160645
249,2021-09-04 09:00:00,-1.3444547653198242,-1.06170654296875,1.7131197452545166
250,2021-09-04 10:00:00,-1.2739620208740234,-1.6706962585449219,2.101001024246216
251,2021-09-04 11:00:00,-1.175933837890625,-1.1689910888671875,1.658119559288025
252,2021-09-04 12:00:00,-1.142721176147461,-1.291473388671875,1.724446415901184
253,2021-09-04 13:00:00,-0.2766227722167969,-2.1589508056640625,2.176600217819214
254,2021-09-04 14:00:00,0.06327438354492188,-2.1958656311035156,2.196777105331421
255,2021-09-04 15:00:00,0.12278175354003906,-2.4615001678466797,2.4645605087280273
256,2021-09-04 16:00:00,-0.08778953552246094,-2.6744556427001953,2.675896167755127
257,2021-09-04 17:00:00,0.1272754669189453,-2.674130439758301,2.6771576404571533
258,2021-09-04 18:00:00,0.14113998413085938,-1.9835147857666016,1.988529920578003
259,2021-09-04 19:00:00,0.6175937652587891,-1.4980716705322266,1.6203829050064087
260,2021-09-04 20:00:00,1.487548828125,-1.580087661743164,2.170133352279663
261,2021-09-04 21:00:00,1.9285449981689453,-1.816162109375,2.6491000652313232
262,2021-09-04 22:00:00,2.0014610290527344,-1.3635921478271484,2.421823501586914
263,2021-09-04 23:00:00,1.0450572967529297,-1.055206298828125,1.4851279258728027
264,2021-09-05 00:00:00,-0.21718215942382812,-1.1308631896972656,1.1515291929244995
265,2021-09-05 01:00:00,-5.367753982543945,0.32983970642089844,5.377878665924072
266,2021-09-05 02:00:00,-5.106081008911133,1.3015222549438477,5.269347667694092
267,2021-09-05 03:00:00,-4.778456687927246,2.4192609786987305,5.355975151062012
268,2021-09-05 04:00:00,-3.504103660583496,3.172640800476074,4.726985454559326
269,2021-09-05 05:00:00,-3.20806884765625,3.365424156188965,4.649493217468262
270,2021-09-05 06:00:00,-2.8507843017578125,2.744821548461914,3.95740008354187
271,2021-09-05 07:00:00,-2.572694778442383,3.4162445068359375,4.276620864868164
272,2021-09-05 08:00:00,-1.7012271881103516,3.4887466430664062,3.8814334869384766
273,2021-09-05 09:00:00,-0.14136314392089844,3.0220651626586914,3.025369644165039
274,2021-09-05 10:00:00,0.1656818389892578,2.0711593627929688,2.077775478363037
275,2021-09-05 11:00:00,0.44959449768066406,1.100621223449707,1.1889081001281738
276,2021-09-05 12:00:00,-0.5787372589111328,-0.30248165130615234,0.6530175805091858
277,2021-09-05 13:00:00,-0.5282011032104492,-0.6691799163818359,0.8525245785713196
278,2021-09-05 14:00:00,-1.6295690536499023,-2.0560531616210938,2.623518466949463
279,2021-09-05 15:00:00,-1.2223405838012695,1.1677589416503906,1.6904963254928589
280,2021-09-05 16:00:00,-1.122420310974121,0.2588520050048828,1.1518818140029907
281,2021-09-05 17:00:00,-1.9974174499511719,-0.5915384292602539,2.0831692218780518
282,2021-09-05 18:00:00,-1.8573684692382812,-0.18233013153076172,1.866296410560608
283,2021-09-05 19:00:00,-1.7047061920166016,-0.03234386444091797,1.7050130367279053
284,2021-09-05 20:00:00,-2.0417003631591797,-0.5823841094970703,2.1231372356414795
285,2021-09-05 21:00:00,-1.9648151397705078,-0.11698532104492188,1.9682947397232056
286,2021-09-05 22:00:00,-1.8622455596923828,0.6541328430175781,1.9737904071807861
287,2021-09-05 23:00:00,-2.057525634765625,1.5231590270996094,2.5599658489227295
